id_animal,data_obito,motivo_obito,morreu_fora_do_abrigo,eutanasiado,morto_ao_chegar
59230,None,Ordem Judicial / Determinacao Legal,0,0,0
59230,None,Ordem Judicial / Determinacao Legal,0,0,0
59231,None,Ordem Judicial / Determinacao Legal,0,0,0
59231,None,Ordem Judicial / Determinacao Legal,0,0,0
59232,None,Ordem Judicial / Determinacao Legal,0,0,0
59232,None,Ordem Judicial / Determinacao Legal,0,0,0
59232,None,Ordem Judicial / Determinacao Legal,0,0,0
59233,None,Ordem Judicial / Determinacao Legal,0,0,0
59233,None,Ordem Judicial / Determinacao Legal,0,0,0
59234,None,Ordem Judicial / Determinacao Legal,0,0,0
59234,None,Ordem Judicial / Determinacao Legal,0,0,0
59235,2018-09-08 00:00:00,Intratavel / Ingerenciavel,0,1,0
59236,None,Ordem Judicial / Determinacao Legal,0,0,0
59237,None,Ordem Judicial / Determinacao Legal,0,0,0
59237,None,Ordem Judicial / Determinacao Legal,0,0,0
59237,None,Ordem Judicial / Determinacao Legal,0,0,0
59239,None,Ordem Judicial / Determinacao Legal,0,0,0
59240,None,Ordem Judicial / Determinacao Legal,0,0,0
59241,None,Ordem Judicial / Determinacao Legal,0,0,0
59242,None,Ordem Judicial / Determinacao Legal,0,0,0
59242,None,Ordem Judicial / Determinacao Legal,0,0,0
59243,None,Ordem Judicial / Determinacao Legal,0,0,0
59244,None,Ordem Judicial / Determinacao Legal,0,0,0
59245,None,Ordem Judicial / Determinacao Legal,0,0,0
59245,None,Ordem Judicial / Determinacao Legal,0,0,0
59246,None,Ordem Judicial / Determinacao Legal,0,0,0
59249,None,Ordem Judicial / Determinacao Legal,0,0,0
59250,None,Ordem Judicial / Determinacao Legal,0,0,0
59251,None,Ordem Judicial / Determinacao Legal,0,0,0
59251,None,Ordem Judicial / Determinacao Legal,0,0,0
59251,None,Ordem Judicial / Determinacao Legal,0,0,0
59252,None,Ordem Judicial / Determinacao Legal,0,0,0
59253,None,Ordem Judicial / Determinacao Legal,0,0,0
59254,None,Ordem Judicial / Determinacao Legal,0,0,0
59255,None,Ordem Judicial / Determinacao Legal,0,0,0
59256,None,Ordem Judicial / Determinacao Legal,0,0,0
59257,None,Ordem Judicial / Determinacao Legal,0,0,0
59257,None,Ordem Judicial / Determinacao Legal,0,0,0
59258,None,Ordem Judicial / Determinacao Legal,0,0,0
59259,None,Ordem Judicial / Determinacao Legal,0,0,0
59261,None,Ordem Judicial / Determinacao Legal,0,0,0
59262,None,Ordem Judicial / Determinacao Legal,0,0,0
59264,2018-10-15 00:00:00,Intratavel / Ingerenciavel,0,1,0
59264,2018-10-15 00:00:00,Intratavel / Ingerenciavel,0,1,0
59265,None,Ordem Judicial / Determinacao Legal,0,0,0
59268,None,Ordem Judicial / Determinacao Legal,0,0,0
59269,None,Ordem Judicial / Determinacao Legal,0,0,0
59269,None,Ordem Judicial / Determinacao Legal,0,0,0
59270,None,Ordem Judicial / Determinacao Legal,0,0,0
59271,None,Ordem Judicial / Determinacao Legal,0,0,0
59272,None,Ordem Judicial / Determinacao Legal,0,0,0
59273,None,Ordem Judicial / Determinacao Legal,0,0,0
59273,None,Ordem Judicial / Determinacao Legal,0,0,0
59274,None,Ordem Judicial / Determinacao Legal,0,0,0
59274,None,Ordem Judicial / Determinacao Legal,0,0,0
59275,None,Ordem Judicial / Determinacao Legal,0,0,0
59277,None,Ordem Judicial / Determinacao Legal,0,0,0
59278,None,Ordem Judicial / Determinacao Legal,0,0,0
59279,None,Ordem Judicial / Determinacao Legal,0,0,0
59280,None,Ordem Judicial / Determinacao Legal,0,0,0
59280,None,Ordem Judicial / Determinacao Legal,0,0,0
59281,None,Ordem Judicial / Determinacao Legal,0,0,0
59281,None,Ordem Judicial / Determinacao Legal,0,0,0
59282,None,Ordem Judicial / Determinacao Legal,0,0,0
59282,None,Ordem Judicial / Determinacao Legal,0,0,0
59283,None,Ordem Judicial / Determinacao Legal,0,0,0
59283,None,Ordem Judicial / Determinacao Legal,0,0,0
59285,None,Ordem Judicial / Determinacao Legal,0,0,0
59286,None,Ordem Judicial / Determinacao Legal,0,0,0
59288,None,Ordem Judicial / Determinacao Legal,0,0,0
59291,None,Ordem Judicial / Determinacao Legal,0,0,0
59291,None,Ordem Judicial / Determinacao Legal,0,0,0
59292,None,Ordem Judicial / Determinacao Legal,0,0,0
59293,None,Ordem Judicial / Determinacao Legal,0,0,0
59294,None,Ordem Judicial / Determinacao Legal,0,0,0
59295,None,Ordem Judicial / Determinacao Legal,0,0,0
59299,None,Ordem Judicial / Determinacao Legal,0,0,0
59300,None,Ordem Judicial / Determinacao Legal,0,0,0
59300,None,Ordem Judicial / Determinacao Legal,0,0,0
59302,None,Ordem Judicial / Determinacao Legal,0,0,0
59302,None,Ordem Judicial / Determinacao Legal,0,0,0
59303,None,Ordem Judicial / Determinacao Legal,0,0,0
59304,None,Ordem Judicial / Determinacao Legal,0,0,0
59306,None,Ordem Judicial / Determinacao Legal,0,0,0
59307,None,Ordem Judicial / Determinacao Legal,0,0,0
59307,None,Ordem Judicial / Determinacao Legal,0,0,0
59310,None,Ordem Judicial / Determinacao Legal,0,0,0
59312,None,Ordem Judicial / Determinacao Legal,0,0,0
59313,None,Ordem Judicial / Determinacao Legal,0,0,0
59314,2018-05-13 00:00:00,Eutanasia Recomendada pelo Veterinario,0,1,0
59315,None,Ordem Judicial / Determinacao Legal,0,0,0
59318,None,Ordem Judicial / Determinacao Legal,0,0,0
59319,None,Ordem Judicial / Determinacao Legal,0,0,0
59319,None,Ordem Judicial / Determinacao Legal,0,0,0
59320,None,Ordem Judicial / Determinacao Legal,0,0,0
59321,None,Ordem Judicial / Determinacao Legal,0,0,0
59321,None,Ordem Judicial / Determinacao Legal,0,0,0
59322,None,Ordem Judicial / Determinacao Legal,0,0,0
59324,None,Ordem Judicial / Determinacao Legal,0,0,0
59324,None,Ordem Judicial / Determinacao Legal,0,0,0
59325,None,Ordem Judicial / Determinacao Legal,0,0,0
59325,None,Ordem Judicial / Determinacao Legal,0,0,0
59326,None,Ordem Judicial / Determinacao Legal,0,0,0
59327,None,Ordem Judicial / Determinacao Legal,0,0,0
59328,None,Ordem Judicial / Determinacao Legal,0,0,0
59328,None,Ordem Judicial / Determinacao Legal,0,0,0
59329,2018-06-24 00:00:00,Falecimento sob Cuidados,0,0,1
59330,None,Ordem Judicial / Determinacao Legal,0,0,0
59330,None,Ordem Judicial / Determinacao Legal,0,0,0
59331,None,Ordem Judicial / Determinacao Legal,0,0,0
59332,None,Ordem Judicial / Determinacao Legal,0,0,0
59333,None,Ordem Judicial / Determinacao Legal,0,0,0
59334,None,Ordem Judicial / Determinacao Legal,0,0,0
59334,None,Ordem Judicial / Determinacao Legal,0,0,0
59335,None,Ordem Judicial / Determinacao Legal,0,0,0
59336,None,Ordem Judicial / Determinacao Legal,0,0,0
59338,None,Ordem Judicial / Determinacao Legal,0,0,0
59339,None,Ordem Judicial / Determinacao Legal,0,0,0
59340,None,Ordem Judicial / Determinacao Legal,0,0,0
59341,None,Ordem Judicial / Determinacao Legal,0,0,0
59342,None,Ordem Judicial / Determinacao Legal,0,0,0
59343,None,Ordem Judicial / Determinacao Legal,0,0,0
59343,None,Ordem Judicial / Determinacao Legal,0,0,0
59344,None,Ordem Judicial / Determinacao Legal,0,0,0
59344,None,Ordem Judicial / Determinacao Legal,0,0,0
59345,None,Ordem Judicial / Determinacao Legal,0,0,0
59345,None,Ordem Judicial / Determinacao Legal,0,0,0
59346,None,Ordem Judicial / Determinacao Legal,0,0,0
59346,None,Ordem Judicial / Determinacao Legal,0,0,0
59347,None,Ordem Judicial / Determinacao Legal,0,0,0
59347,None,Ordem Judicial / Determinacao Legal,0,0,0
59349,None,Ordem Judicial / Determinacao Legal,0,0,0
59349,None,Ordem Judicial / Determinacao Legal,0,0,0
59350,None,Ordem Judicial / Determinacao Legal,0,0,0
59350,None,Ordem Judicial / Determinacao Legal,0,0,0
59350,None,Ordem Judicial / Determinacao Legal,0,0,0
59351,None,Ordem Judicial / Determinacao Legal,0,0,0
59352,None,Ordem Judicial / Determinacao Legal,0,0,0
59354,None,Ordem Judicial / Determinacao Legal,0,0,0
59354,None,Ordem Judicial / Determinacao Legal,0,0,0
59355,None,Ordem Judicial / Determinacao Legal,0,0,0
59356,None,Ordem Judicial / Determinacao Legal,0,0,0
59357,None,Ordem Judicial / Determinacao Legal,0,0,0
59358,None,Ordem Judicial / Determinacao Legal,0,0,0
59359,None,Ordem Judicial / Determinacao Legal,0,0,0
59360,None,Ordem Judicial / Determinacao Legal,0,0,0
59361,None,Ordem Judicial / Determinacao Legal,0,0,0
59362,None,Ordem Judicial / Determinacao Legal,0,0,0
59363,None,Ordem Judicial / Determinacao Legal,0,0,0
59364,None,Ordem Judicial / Determinacao Legal,0,0,0
59365,None,Ordem Judicial / Determinacao Legal,0,0,0
59366,None,Ordem Judicial / Determinacao Legal,0,0,0
59367,None,Ordem Judicial / Determinacao Legal,0,0,0
59368,None,Ordem Judicial / Determinacao Legal,0,0,0
59369,None,Ordem Judicial / Determinacao Legal,0,0,0
59370,None,Ordem Judicial / Determinacao Legal,0,0,0
59371,None,Ordem Judicial / Determinacao Legal,0,0,0
59372,None,Ordem Judicial / Determinacao Legal,0,0,0
59373,None,Ordem Judicial / Determinacao Legal,0,0,0
59374,None,Ordem Judicial / Determinacao Legal,0,0,0
59375,None,Ordem Judicial / Determinacao Legal,0,0,0
59376,None,Ordem Judicial / Determinacao Legal,0,0,0
59377,None,Ordem Judicial / Determinacao Legal,0,0,0
59380,None,Ordem Judicial / Determinacao Legal,0,0,0
59381,None,Ordem Judicial / Determinacao Legal,0,0,0
59382,None,Ordem Judicial / Determinacao Legal,0,0,0
59382,None,Ordem Judicial / Determinacao Legal,0,0,0
59382,None,Ordem Judicial / Determinacao Legal,0,0,0
59385,None,Ordem Judicial / Determinacao Legal,0,0,0
59385,None,Ordem Judicial / Determinacao Legal,0,0,0
59385,None,Ordem Judicial / Determinacao Legal,0,0,0
59386,None,Ordem Judicial / Determinacao Legal,0,0,0
59386,None,Ordem Judicial / Determinacao Legal,0,0,0
59387,None,Ordem Judicial / Determinacao Legal,0,0,0
59387,None,Ordem Judicial / Determinacao Legal,0,0,0
59388,None,Ordem Judicial / Determinacao Legal,0,0,0
59388,None,Ordem Judicial / Determinacao Legal,0,0,0
59389,None,Ordem Judicial / Determinacao Legal,0,0,0
59390,None,Ordem Judicial / Determinacao Legal,0,0,0
59391,None,Ordem Judicial / Determinacao Legal,0,0,0
59392,None,Ordem Judicial / Determinacao Legal,0,0,0
59395,None,Ordem Judicial / Determinacao Legal,0,0,0
59396,None,Ordem Judicial / Determinacao Legal,0,0,0
59400,None,Ordem Judicial / Determinacao Legal,0,0,0
59401,None,Ordem Judicial / Determinacao Legal,0,0,0
59402,None,Ordem Judicial / Determinacao Legal,0,0,0
59405,None,Ordem Judicial / Determinacao Legal,0,0,0
59406,None,Ordem Judicial / Determinacao Legal,0,0,0
59406,None,Ordem Judicial / Determinacao Legal,0,0,0
59406,None,Ordem Judicial / Determinacao Legal,0,0,0
59408,None,Ordem Judicial / Determinacao Legal,0,0,0
59408,None,Ordem Judicial / Determinacao Legal,0,0,0
59409,None,Ordem Judicial / Determinacao Legal,0,0,0
59412,None,Ordem Judicial / Determinacao Legal,0,0,0
59414,None,Ordem Judicial / Determinacao Legal,0,0,0
59415,2018-06-15 00:00:00,Eutanasia Recomendada pelo Veterinario,0,1,0
59417,None,Ordem Judicial / Determinacao Legal,0,0,0
59417,None,Ordem Judicial / Determinacao Legal,0,0,0
59417,None,Ordem Judicial / Determinacao Legal,0,0,0
59418,None,Ordem Judicial / Determinacao Legal,0,0,0
59418,None,Ordem Judicial / Determinacao Legal,0,0,0
59418,None,Ordem Judicial / Determinacao Legal,0,0,0
59419,None,Ordem Judicial / Determinacao Legal,0,0,0
59419,None,Ordem Judicial / Determinacao Legal,0,0,0
59423,None,Ordem Judicial / Determinacao Legal,0,0,0
59424,None,Ordem Judicial / Determinacao Legal,0,0,0
59428,None,Ordem Judicial / Determinacao Legal,0,0,0
59429,None,Ordem Judicial / Determinacao Legal,0,0,0
59431,None,Ordem Judicial / Determinacao Legal,0,0,0
59432,None,Ordem Judicial / Determinacao Legal,0,0,0
59433,None,Ordem Judicial / Determinacao Legal,0,0,0
59434,None,Ordem Judicial / Determinacao Legal,0,0,0
59435,None,Ordem Judicial / Determinacao Legal,0,0,0
59436,None,Ordem Judicial / Determinacao Legal,0,0,0
59436,None,Ordem Judicial / Determinacao Legal,0,0,0
59436,None,Ordem Judicial / Determinacao Legal,0,0,0
59436,None,Ordem Judicial / Determinacao Legal,0,0,0
59436,None,Ordem Judicial / Determinacao Legal,0,0,0
59436,None,Ordem Judicial / Determinacao Legal,0,0,0
59437,None,Ordem Judicial / Determinacao Legal,0,0,0
59437,None,Ordem Judicial / Determinacao Legal,0,0,0
59437,None,Ordem Judicial / Determinacao Legal,0,0,0
59437,None,Ordem Judicial / Determinacao Legal,0,0,0
59438,None,Ordem Judicial / Determinacao Legal,0,0,0
59439,None,Ordem Judicial / Determinacao Legal,0,0,0
59441,None,Ordem Judicial / Determinacao Legal,0,0,0
59443,None,Ordem Judicial / Determinacao Legal,0,0,0
59443,None,Ordem Judicial / Determinacao Legal,0,0,0
59444,None,Ordem Judicial / Determinacao Legal,0,0,0
59444,None,Ordem Judicial / Determinacao Legal,0,0,0
59444,None,Ordem Judicial / Determinacao Legal,0,0,0
59445,None,Ordem Judicial / Determinacao Legal,0,0,0
59445,None,Ordem Judicial / Determinacao Legal,0,0,0
59447,None,Ordem Judicial / Determinacao Legal,0,0,0
59447,None,Ordem Judicial / Determinacao Legal,0,0,0
59448,None,Ordem Judicial / Determinacao Legal,0,0,0
59448,None,Ordem Judicial / Determinacao Legal,0,0,0
59449,None,Ordem Judicial / Determinacao Legal,0,0,0
59450,None,Ordem Judicial / Determinacao Legal,0,0,0
59451,None,Ordem Judicial / Determinacao Legal,0,0,0
59452,None,Ordem Judicial / Determinacao Legal,0,0,0
59453,None,Ordem Judicial / Determinacao Legal,0,0,0
59456,None,Ordem Judicial / Determinacao Legal,0,0,0
59457,None,Ordem Judicial / Determinacao Legal,0,0,0
59458,None,Ordem Judicial / Determinacao Legal,0,0,0
59459,None,Ordem Judicial / Determinacao Legal,0,0,0
59460,None,Ordem Judicial / Determinacao Legal,0,0,0
59463,None,Ordem Judicial / Determinacao Legal,0,0,0
59464,None,Ordem Judicial / Determinacao Legal,0,0,0
59465,None,Ordem Judicial / Determinacao Legal,0,0,0
59465,None,Ordem Judicial / Determinacao Legal,0,0,0
59465,None,Ordem Judicial / Determinacao Legal,0,0,0
59466,None,Ordem Judicial / Determinacao Legal,0,0,0
59466,None,Ordem Judicial / Determinacao Legal,0,0,0
59466,None,Ordem Judicial / Determinacao Legal,0,0,0
59467,None,Ordem Judicial / Determinacao Legal,0,0,0
59467,None,Ordem Judicial / Determinacao Legal,0,0,0
59467,None,Ordem Judicial / Determinacao Legal,0,0,0
59468,None,Ordem Judicial / Determinacao Legal,0,0,0
59469,None,Ordem Judicial / Determinacao Legal,0,0,0
59472,None,Ordem Judicial / Determinacao Legal,0,0,0
59472,None,Ordem Judicial / Determinacao Legal,0,0,0
59472,None,Ordem Judicial / Determinacao Legal,0,0,0
59473,None,Ordem Judicial / Determinacao Legal,0,0,0
59473,None,Ordem Judicial / Determinacao Legal,0,0,0
59474,None,Ordem Judicial / Determinacao Legal,0,0,0
59474,None,Ordem Judicial / Determinacao Legal,0,0,0
59475,None,Ordem Judicial / Determinacao Legal,0,0,0
59475,None,Ordem Judicial / Determinacao Legal,0,0,0
59476,None,Ordem Judicial / Determinacao Legal,0,0,0
59476,None,Ordem Judicial / Determinacao Legal,0,0,0
59476,None,Ordem Judicial / Determinacao Legal,0,0,0
59479,None,Ordem Judicial / Determinacao Legal,0,0,0
59480,None,Ordem Judicial / Determinacao Legal,0,0,0
59480,None,Ordem Judicial / Determinacao Legal,0,0,0
59481,None,Ordem Judicial / Determinacao Legal,0,0,0
59482,None,Ordem Judicial / Determinacao Legal,0,0,0
59482,None,Ordem Judicial / Determinacao Legal,0,0,0
59483,None,Ordem Judicial / Determinacao Legal,0,0,0
59485,None,Ordem Judicial / Determinacao Legal,0,0,0
59486,None,Ordem Judicial / Determinacao Legal,0,0,0
59487,None,Ordem Judicial / Determinacao Legal,0,0,0
59487,None,Ordem Judicial / Determinacao Legal,0,0,0
59488,None,Ordem Judicial / Determinacao Legal,0,0,0
59489,None,Ordem Judicial / Determinacao Legal,0,0,0
59490,None,Ordem Judicial / Determinacao Legal,0,0,0
59490,None,Ordem Judicial / Determinacao Legal,0,0,0
59492,None,Ordem Judicial / Determinacao Legal,0,0,0
59492,None,Ordem Judicial / Determinacao Legal,0,0,0
59493,None,Ordem Judicial / Determinacao Legal,0,0,0
59493,None,Ordem Judicial / Determinacao Legal,0,0,0
59495,2018-07-26 00:00:00,Eutanasia Recomendada pelo Veterinario,0,1,0
59497,None,Ordem Judicial / Determinacao Legal,0,0,0
59497,None,Ordem Judicial / Determinacao Legal,0,0,0
59498,None,Ordem Judicial / Determinacao Legal,0,0,0
59498,None,Ordem Judicial / Determinacao Legal,0,0,0
59499,None,Ordem Judicial / Determinacao Legal,0,0,0
59499,None,Ordem Judicial / Determinacao Legal,0,0,0
59500,None,Ordem Judicial / Determinacao Legal,0,0,0
59500,None,Ordem Judicial / Determinacao Legal,0,0,0
59501,None,Ordem Judicial / Determinacao Legal,0,0,0
59501,None,Ordem Judicial / Determinacao Legal,0,0,0
59502,None,Ordem Judicial / Determinacao Legal,0,0,0
59503,None,Ordem Judicial / Determinacao Legal,0,0,0
59503,None,Ordem Judicial / Determinacao Legal,0,0,0
59504,None,Ordem Judicial / Determinacao Legal,0,0,0
59505,None,Ordem Judicial / Determinacao Legal,0,0,0
59506,None,Ordem Judicial / Determinacao Legal,0,0,0
59507,None,Ordem Judicial / Determinacao Legal,0,0,0
59508,None,Ordem Judicial / Determinacao Legal,0,0,0
59509,None,Ordem Judicial / Determinacao Legal,0,0,0
59510,None,Ordem Judicial / Determinacao Legal,0,0,0
59511,None,Ordem Judicial / Determinacao Legal,0,0,0
59512,2018-07-17 00:00:00,Eutanasia Recomendada pelo Veterinario,1,0,0
59512,2018-07-17 00:00:00,Eutanasia Recomendada pelo Veterinario,1,0,0
59513,None,Ordem Judicial / Determinacao Legal,0,0,0
59514,2018-06-01 00:00:00,Falecimento sob Cuidados,0,0,0
59515,2018-05-17 00:00:00,Falecimento sob Cuidados,0,0,0
59516,None,Ordem Judicial / Determinacao Legal,0,0,0
59517,None,Ordem Judicial / Determinacao Legal,0,0,0
59518,None,Ordem Judicial / Determinacao Legal,0,0,0
59518,None,Ordem Judicial / Determinacao Legal,0,0,0
59518,None,Ordem Judicial / Determinacao Legal,0,0,0
59519,None,Ordem Judicial / Determinacao Legal,0,0,0
59520,None,Ordem Judicial / Determinacao Legal,0,0,0
59520,None,Ordem Judicial / Determinacao Legal,0,0,0
59521,None,Ordem Judicial / Determinacao Legal,0,0,0
59522,None,Ordem Judicial / Determinacao Legal,0,0,0
59523,None,Ordem Judicial / Determinacao Legal,0,0,0
59523,None,Ordem Judicial / Determinacao Legal,0,0,0
59525,None,Ordem Judicial / Determinacao Legal,0,0,0
59525,None,Ordem Judicial / Determinacao Legal,0,0,0
59526,None,Ordem Judicial / Determinacao Legal,0,0,0
59527,None,Ordem Judicial / Determinacao Legal,0,0,0
59527,None,Ordem Judicial / Determinacao Legal,0,0,0
59527,None,Ordem Judicial / Determinacao Legal,0,0,0
59528,None,Ordem Judicial / Determinacao Legal,0,0,0
59528,None,Ordem Judicial / Determinacao Legal,0,0,0
59528,None,Ordem Judicial / Determinacao Legal,0,0,0
59529,None,Ordem Judicial / Determinacao Legal,0,0,0
59529,None,Ordem Judicial / Determinacao Legal,0,0,0
59529,None,Ordem Judicial / Determinacao Legal,0,0,0
59531,None,Ordem Judicial / Determinacao Legal,0,0,0
59532,None,Ordem Judicial / Determinacao Legal,0,0,0
59532,None,Ordem Judicial / Determinacao Legal,0,0,0
59532,None,Ordem Judicial / Determinacao Legal,0,0,0
59532,None,Ordem Judicial / Determinacao Legal,0,0,0
59534,None,Ordem Judicial / Determinacao Legal,0,0,0
59534,None,Ordem Judicial / Determinacao Legal,0,0,0
59536,None,Ordem Judicial / Determinacao Legal,0,0,0
59537,None,Ordem Judicial / Determinacao Legal,0,0,0
59538,None,Ordem Judicial / Determinacao Legal,0,0,0
59540,None,Ordem Judicial / Determinacao Legal,0,0,0
59540,None,Ordem Judicial / Determinacao Legal,0,0,0
59541,None,Ordem Judicial / Determinacao Legal,0,0,0
59542,None,Ordem Judicial / Determinacao Legal,0,0,0
59543,None,Ordem Judicial / Determinacao Legal,0,0,0
59544,None,Ordem Judicial / Determinacao Legal,0,0,0
59545,None,Ordem Judicial / Determinacao Legal,0,0,0
59551,None,Ordem Judicial / Determinacao Legal,0,0,0
59551,None,Ordem Judicial / Determinacao Legal,0,0,0
59556,None,Ordem Judicial / Determinacao Legal,0,0,0
59557,None,Ordem Judicial / Determinacao Legal,0,0,0
59557,None,Ordem Judicial / Determinacao Legal,0,0,0
59558,None,Ordem Judicial / Determinacao Legal,0,0,0
59559,None,Ordem Judicial / Determinacao Legal,0,0,0
59560,None,Ordem Judicial / Determinacao Legal,0,0,0
59561,None,Ordem Judicial / Determinacao Legal,0,0,0
59562,2018-06-13 00:00:00,Eutanasia Recomendada pelo Veterinario,0,1,0
59564,None,Ordem Judicial / Determinacao Legal,0,0,0
59565,None,Ordem Judicial / Determinacao Legal,0,0,0
59565,None,Ordem Judicial / Determinacao Legal,0,0,0
59566,None,Ordem Judicial / Determinacao Legal,0,0,0
59567,None,Ordem Judicial / Determinacao Legal,0,0,0
59568,None,Ordem Judicial / Determinacao Legal,0,0,0
59569,None,Ordem Judicial / Determinacao Legal,0,0,0
59569,None,Ordem Judicial / Determinacao Legal,0,0,0
59570,None,Ordem Judicial / Determinacao Legal,0,0,0
59572,None,Ordem Judicial / Determinacao Legal,0,0,0
59573,None,Ordem Judicial / Determinacao Legal,0,0,0
59573,None,Ordem Judicial / Determinacao Legal,0,0,0
59574,None,Ordem Judicial / Determinacao Legal,0,0,0
59574,None,Ordem Judicial / Determinacao Legal,0,0,0
59575,None,Ordem Judicial / Determinacao Legal,0,0,0
59576,None,Ordem Judicial / Determinacao Legal,0,0,0
59577,None,Ordem Judicial / Determinacao Legal,0,0,0
59578,None,Ordem Judicial / Determinacao Legal,0,0,0
59579,None,Ordem Judicial / Determinacao Legal,0,0,0
59579,None,Ordem Judicial / Determinacao Legal,0,0,0
59580,None,Ordem Judicial / Determinacao Legal,0,0,0
59580,None,Ordem Judicial / Determinacao Legal,0,0,0
59581,None,Ordem Judicial / Determinacao Legal,0,0,0
59581,None,Ordem Judicial / Determinacao Legal,0,0,0
59582,None,Ordem Judicial / Determinacao Legal,0,0,0
59582,None,Ordem Judicial / Determinacao Legal,0,0,0
59583,None,Ordem Judicial / Determinacao Legal,0,0,0
59584,None,Ordem Judicial / Determinacao Legal,0,0,0
59585,None,Ordem Judicial / Determinacao Legal,0,0,0
59586,None,Ordem Judicial / Determinacao Legal,0,0,0
59587,None,Ordem Judicial / Determinacao Legal,0,0,0
59587,None,Ordem Judicial / Determinacao Legal,0,0,0
59588,None,Ordem Judicial / Determinacao Legal,0,0,0
59588,None,Ordem Judicial / Determinacao Legal,0,0,0
59589,None,Ordem Judicial / Determinacao Legal,0,0,0
59589,None,Ordem Judicial / Determinacao Legal,0,0,0
59590,None,Ordem Judicial / Determinacao Legal,0,0,0
59590,None,Ordem Judicial / Determinacao Legal,0,0,0
59591,None,Ordem Judicial / Determinacao Legal,0,0,0
59591,None,Ordem Judicial / Determinacao Legal,0,0,0
59591,None,Ordem Judicial / Determinacao Legal,0,0,0
59591,None,Ordem Judicial / Determinacao Legal,0,0,0
59592,None,Ordem Judicial / Determinacao Legal,0,0,0
59592,None,Ordem Judicial / Determinacao Legal,0,0,0
59592,None,Ordem Judicial / Determinacao Legal,0,0,0
59592,None,Ordem Judicial / Determinacao Legal,0,0,0
59592,None,Ordem Judicial / Determinacao Legal,0,0,0
59593,None,Ordem Judicial / Determinacao Legal,0,0,0
59593,None,Ordem Judicial / Determinacao Legal,0,0,0
59593,None,Ordem Judicial / Determinacao Legal,0,0,0
59593,None,Ordem Judicial / Determinacao Legal,0,0,0
59594,2018-11-27 00:00:00,Falecimento sob Cuidados,0,0,0
59594,2018-11-27 00:00:00,Falecimento sob Cuidados,0,0,0
59594,2018-11-27 00:00:00,Falecimento sob Cuidados,0,0,0
59595,None,Ordem Judicial / Determinacao Legal,0,0,0
59596,None,Ordem Judicial / Determinacao Legal,0,0,0
59597,None,Ordem Judicial / Determinacao Legal,0,0,0
59598,None,Ordem Judicial / Determinacao Legal,0,0,0
59598,None,Ordem Judicial / Determinacao Legal,0,0,0
59598,None,Ordem Judicial / Determinacao Legal,0,0,0
59599,None,Ordem Judicial / Determinacao Legal,0,0,0
59600,None,Ordem Judicial / Determinacao Legal,0,0,0
59600,None,Ordem Judicial / Determinacao Legal,0,0,0
59600,None,Ordem Judicial / Determinacao Legal,0,0,0
59601,None,Ordem Judicial / Determinacao Legal,0,0,0
59601,None,Ordem Judicial / Determinacao Legal,0,0,0
59601,None,Ordem Judicial / Determinacao Legal,0,0,0
59602,None,Ordem Judicial / Determinacao Legal,0,0,0
59602,None,Ordem Judicial / Determinacao Legal,0,0,0
59602,None,Ordem Judicial / Determinacao Legal,0,0,0
59605,None,Ordem Judicial / Determinacao Legal,0,0,0
59605,None,Ordem Judicial / Determinacao Legal,0,0,0
59605,None,Ordem Judicial / Determinacao Legal,0,0,0
59606,2018-06-25 00:00:00,Ordem Judicial / Determinacao Legal,0,0,1
59607,None,Ordem Judicial / Determinacao Legal,0,0,0
59607,None,Ordem Judicial / Determinacao Legal,0,0,0
59608,None,Ordem Judicial / Determinacao Legal,0,0,0
59608,None,Ordem Judicial / Determinacao Legal,0,0,0
59609,None,Ordem Judicial / Determinacao Legal,0,0,0
59610,None,Ordem Judicial / Determinacao Legal,0,0,0
59612,None,Ordem Judicial / Determinacao Legal,0,0,0
59612,None,Ordem Judicial / Determinacao Legal,0,0,0
59612,None,Ordem Judicial / Determinacao Legal,0,0,0
59613,2018-05-30 00:00:00,Falecimento sob Cuidados,0,0,0
59614,None,Ordem Judicial / Determinacao Legal,0,0,0
59614,None,Ordem Judicial / Determinacao Legal,0,0,0
59615,None,Ordem Judicial / Determinacao Legal,0,0,0
59615,None,Ordem Judicial / Determinacao Legal,0,0,0
59617,None,Ordem Judicial / Determinacao Legal,0,0,0
59618,None,Ordem Judicial / Determinacao Legal,0,0,0
59619,None,Ordem Judicial / Determinacao Legal,0,0,0
59620,None,Ordem Judicial / Determinacao Legal,0,0,0
59621,None,Ordem Judicial / Determinacao Legal,0,0,0
59622,2018-07-31 00:00:00,Falecimento sob Cuidados,0,0,0
59622,2018-07-31 00:00:00,Falecimento sob Cuidados,0,0,0
59622,2018-07-31 00:00:00,Falecimento sob Cuidados,0,0,0
59623,None,Ordem Judicial / Determinacao Legal,0,0,0
59623,None,Ordem Judicial / Determinacao Legal,0,0,0
59623,None,Ordem Judicial / Determinacao Legal,0,0,0
59623,None,Ordem Judicial / Determinacao Legal,0,0,0
59624,None,Ordem Judicial / Determinacao Legal,0,0,0
59624,None,Ordem Judicial / Determinacao Legal,0,0,0
59624,None,Ordem Judicial / Determinacao Legal,0,0,0
59624,None,Ordem Judicial / Determinacao Legal,0,0,0
59625,None,Ordem Judicial / Determinacao Legal,0,0,0
59625,None,Ordem Judicial / Determinacao Legal,0,0,0
