id_animal,data_entrada,motivo_entrada,transferencia,codigo_abrigo,localizacao,data_movimentacao,tipo_movimentacao,adocao_teste,data_retorno,motivo_retorno
59587,2018-05-21 16:09:39,Entrega de Ninhada,0,C1805524,"Gatos Adotaveis, Canis",2018-05-22 00:00:00,Lar Temporario,0.0,2018-06-19 00:00:00,Animal Errante
59587,2018-05-21 16:09:39,Entrega de Ninhada,0,C1805524,"Gatos Adotaveis, Canis",2018-07-12 00:00:00,Adocao,0.0,None,Animal Errante
59588,2018-05-21 16:09:39,Entrega de Ninhada,0,C1805525,"Gatos Adotaveis, Canis",2018-05-22 00:00:00,Lar Temporario,0.0,2018-06-19 00:00:00,Animal Errante
59588,2018-05-21 16:09:39,Entrega de Ninhada,0,C1805525,"Gatos Adotaveis, Canis",2018-07-08 00:00:00,Adocao,0.0,None,Animal Errante
59589,2018-05-22 09:40:36,Animal Errante,0,C1805526,"Isolamento, Gatos",2018-05-26 00:00:00,Lar Temporario,0.0,2018-07-02 00:00:00,Animal Errante
59589,2018-05-22 09:40:36,Animal Errante,0,C1805526,"Isolamento, Gatos",2018-08-02 00:00:00,Transferencia,0.0,None,Animal Errante
59590,2018-05-22 09:40:36,Animal Errante,0,C1805527,"Gatos Adotaveis, Colonia Grande",2018-05-26 00:00:00,Lar Temporario,0.0,2018-07-02 00:00:00,Animal Errante
59590,2018-05-22 09:40:36,Animal Errante,0,C1805527,"Gatos Adotaveis, Colonia Grande",2018-09-07 00:00:00,Adocao,0.0,None,Animal Errante
59591,2018-05-22 09:40:36,Animal Errante,0,C1805528,"Colonia Adotavel, Janela",2018-05-26 00:00:00,Lar Temporario,0.0,2018-07-02 00:00:00,Animal Errante
59591,2018-05-22 09:40:36,Animal Errante,0,C1805528,"Colonia Adotavel, Janela",2018-07-03 00:00:00,Lar Temporario,0.0,2018-07-16 00:00:00,Animal Errante
59591,2018-05-22 09:40:36,Animal Errante,0,C1805528,"Colonia Adotavel, Janela",2018-07-18 00:00:00,Lar Temporario,0.0,2018-08-15 00:00:00,Animal Errante
59591,2018-05-22 09:40:36,Animal Errante,0,C1805528,"Colonia Adotavel, Janela",2018-08-16 00:00:00,Adocao,0.0,None,Animal Errante
59592,2018-05-22 09:40:36,Animal Errante,0,C1805529,"Sala de Entrada, Felinos",2018-05-26 00:00:00,Lar Temporario,0.0,2018-07-02 00:00:00,Animal Errante
59592,2018-05-22 09:40:36,Animal Errante,0,C1805529,"Sala de Entrada, Felinos",2018-07-03 00:00:00,Lar Temporario,0.0,2018-07-16 00:00:00,Animal Errante
59592,2018-05-22 09:40:36,Animal Errante,0,C1805529,"Sala de Entrada, Felinos",2018-07-18 00:00:00,Lar Temporario,0.0,2018-08-15 00:00:00,Animal Errante
59592,2018-05-22 09:40:36,Animal Errante,0,C1805529,"Sala de Entrada, Felinos",2018-08-16 00:00:00,Adocao,0.0,2018-09-18 00:00:00,Animal Errante
59592,2018-05-22 09:40:36,Animal Errante,0,C1805529,"Sala de Entrada, Felinos",2018-09-18 00:00:00,Recuperado pelo Tutor,0.0,None,Animal Errante
59593,2018-05-22 09:40:36,Animal Errante,0,C1805530,"Isolamento, Gatos",2018-05-26 00:00:00,Lar Temporario,0.0,2018-07-02 00:00:00,Animal Errante
59593,2018-05-22 09:40:36,Animal Errante,0,C1805530,"Isolamento, Gatos",2018-07-03 00:00:00,Lar Temporario,0.0,2018-07-09 00:00:00,Animal Errante
59593,2018-05-22 09:40:36,Animal Errante,0,C1805530,"Isolamento, Gatos",2018-07-14 00:00:00,Lar Temporario,0.0,2019-02-25 00:00:00,Animal Errante
59593,2018-05-22 09:40:36,Animal Errante,0,C1805530,"Isolamento, Gatos",2019-02-26 00:00:00,Adocao,0.0,None,Animal Errante
59594,2018-05-22 09:40:36,Animal Errante,0,C1805531,"Isolamento, Gatos",2018-05-26 00:00:00,Lar Temporario,0.0,2018-07-02 00:00:00,Animal Errante
59594,2018-05-22 09:40:36,Animal Errante,0,C1805531,"Isolamento, Gatos",2018-07-03 00:00:00,Lar Temporario,0.0,2018-07-09 00:00:00,Animal Errante
59594,2018-05-22 09:40:36,Animal Errante,0,C1805531,"Isolamento, Gatos",2018-07-13 00:00:00,Lar Temporario,0.0,2018-11-27 00:00:00,Animal Errante
59595,2018-05-22 12:12:11,Animal Errante,0,C1805532,"Gatos Adotaveis, Canis",2018-06-06 00:00:00,Adocao,0.0,None,Animal Errante
59596,2018-05-22 13:08:43,Animal Errante,0,D1805533,Sala de Caes C,2018-05-22 00:00:00,Recuperado pelo Tutor,0.0,None,Animal Errante
59597,2018-05-22 15:01:40,Incompativel com Estilo de Vida do Tutor,0,D1805526,Cães Adotaveis,2018-05-29 00:00:00,Adocao,0.0,None,Animal Errante
59598,2018-05-22 15:25:40,Animal Errante,0,C1805370,Recepcao,2018-05-23 00:00:00,Lar Temporario,0.0,2018-07-25 00:00:00,Animal Errante
59598,2018-05-22 15:25:40,Animal Errante,0,C1805370,Recepcao,2018-07-25 00:00:00,Lar Temporario,0.0,2018-08-02 00:00:00,Animal Errante
59598,2018-05-22 15:25:40,Animal Errante,0,C1805370,Recepcao,2018-08-18 00:00:00,Adocao,0.0,None,Animal Errante
59599,2018-05-22 15:25:47,Incompativel com Estilo de Vida do Tutor,0,C1805533,Sala de Gatos B,2018-05-25 00:00:00,Recuperado pelo Tutor,0.0,None,Animal Errante
59600,2018-05-22 15:25:40,Animal Errante,0,C1805371,"Colonia Adotavel, Janela",2018-05-23 00:00:00,Lar Temporario,0.0,2018-07-25 00:00:00,Animal Errante
59600,2018-05-22 15:25:40,Animal Errante,0,C1805371,"Colonia Adotavel, Janela",2018-07-25 00:00:00,Lar Temporario,0.0,2018-08-02 00:00:00,Animal Errante
59600,2018-05-22 15:25:40,Animal Errante,0,C1805371,"Colonia Adotavel, Janela",2018-08-22 00:00:00,Adocao,0.0,None,Animal Errante
59601,2018-05-22 15:25:40,Animal Errante,0,C1805372,Recepcao,2018-05-23 00:00:00,Lar Temporario,0.0,2018-07-25 00:00:00,Animal Errante
59601,2018-05-22 15:25:40,Animal Errante,0,C1805372,Recepcao,2018-07-25 00:00:00,Lar Temporario,0.0,2018-08-02 00:00:00,Animal Errante
59601,2018-05-22 15:25:40,Animal Errante,0,C1805372,Recepcao,2018-08-17 00:00:00,Adocao,0.0,None,Animal Errante
59602,2018-05-22 15:25:40,Animal Errante,0,C1805373,Recepcao,2018-05-23 00:00:00,Lar Temporario,0.0,2018-07-25 00:00:00,Animal Errante
59602,2018-05-22 15:25:40,Animal Errante,0,C1805373,Recepcao,2018-07-25 00:00:00,Lar Temporario,0.0,2018-08-02 00:00:00,Animal Errante
59602,2018-05-22 15:25:40,Animal Errante,0,C1805373,Recepcao,2018-08-21 00:00:00,Adocao,0.0,None,Animal Errante
59605,2018-05-22 17:02:01,Animal Errante,0,C1805534,"Colonia Adotavel, Janela",2018-05-22 00:00:00,Lar Temporario,0.0,2018-07-27 00:00:00,Animal Errante
59605,2018-05-22 17:02:01,Animal Errante,0,C1805534,"Colonia Adotavel, Janela",2018-07-30 00:00:00,Lar Temporario,0.0,2018-08-08 00:00:00,Animal Errante
59605,2018-05-22 17:02:01,Animal Errante,0,C1805534,"Colonia Adotavel, Janela",2018-08-12 00:00:00,Adocao,0.0,None,Animal Errante
59606,2018-05-22 17:02:01,Animal Errante,0,C1805535,"Sala de Entrada, Caes",2018-05-22 00:00:00,Lar Temporario,0.0,2018-06-25 00:00:00,Animal Errante
59607,2018-05-22 17:02:01,Animal Errante,0,C1805536,"Gatos Adotaveis, Colonia Média",2018-05-22 00:00:00,Lar Temporario,0.0,2018-07-13 00:00:00,Animal Errante
59607,2018-05-22 17:02:01,Animal Errante,0,C1805536,"Gatos Adotaveis, Colonia Média",2018-07-20 00:00:00,Adocao,0.0,None,Animal Errante
59608,2018-05-22 17:02:01,Animal Errante,0,C1805537,"Gatos Adotaveis, Colonia Média",2018-05-22 00:00:00,Lar Temporario,0.0,2018-07-13 00:00:00,Animal Errante
59608,2018-05-22 17:02:01,Animal Errante,0,C1805537,"Gatos Adotaveis, Colonia Média",2018-07-15 00:00:00,Adocao,0.0,None,Animal Errante
59609,2018-05-22 17:33:59,Mordedura,0,C1805538,"Observacao, Gatos",2018-06-05 00:00:00,Transferencia,0.0,None,Animal Errante
59610,2018-05-22 17:55:23,Animal Errante,0,C1805539,"Gatos Adotaveis, Colonia Pequena",2018-07-19 00:00:00,Adocao,0.0,None,Animal Errante
59612,2018-05-23 01:28:30,Apoio Policial,0,D1805375,Cães Adotaveis,2018-05-26 00:00:00,Recuperado pelo Tutor,0.0,2019-05-06 00:00:00,Abandonado
59612,2018-05-23 01:28:30,Apoio Policial,0,D1805375,Cães Adotaveis,2019-05-09 00:00:00,Recuperado pelo Tutor,0.0,2019-05-20 00:00:00,Abandonado
59612,2018-05-23 01:28:30,Apoio Policial,0,D1805375,Cães Adotaveis,2019-06-05 00:00:00,Adocao,0.0,None,Animal Errante
59613,2018-05-23 09:12:22,Animal Errante,0,C1805540,Sala de Gatos A,2018-05-25 00:00:00,Lar Temporario,0.0,2018-05-30 00:00:00,Animal Errante
59614,2018-05-23 09:12:22,Animal Errante,0,C1805541,"Gatos Adotaveis, Canis",2018-05-25 00:00:00,Lar Temporario,0.0,2018-07-03 00:00:00,Animal Errante
59614,2018-05-23 09:12:22,Animal Errante,0,C1805541,"Gatos Adotaveis, Canis",2018-07-06 00:00:00,Adocao,0.0,None,Animal Errante
59615,2018-05-23 09:12:22,Animal Errante,0,C1805542,Sala de Gatos A,2018-05-25 00:00:00,Lar Temporario,0.0,2018-07-03 00:00:00,Animal Errante
59615,2018-05-23 09:12:22,Animal Errante,0,C1805542,Sala de Gatos A,2018-07-03 00:00:00,Adocao,0.0,None,Animal Errante
59617,2018-05-23 12:21:15,Entrega de Ninhada,0,C1805543,"Gatos Adotaveis, Colonia Grande",2018-07-06 00:00:00,Adocao,0.0,None,Animal Errante
59618,2018-05-23 12:21:15,Entrega de Ninhada,0,C1805544,"Gatos Adotaveis, Colonia de Vidro",2018-05-29 00:00:00,Adocao,0.0,None,Animal Errante
59619,2018-05-23 12:21:15,Entrega de Ninhada,0,C1805545,"Gatos Adotaveis, Colonia de Vidro",2018-05-26 00:00:00,Adocao,0.0,None,Animal Errante
59620,2018-05-23 12:21:15,Entrega de Ninhada,0,C1805546,"Gatos Adotaveis, Colonia de Vidro",2018-05-26 00:00:00,Adocao,0.0,None,Animal Errante
59621,2018-05-23 12:21:15,Entrega de Ninhada,0,C1805547,Sala de Gatos A,2018-05-25 00:00:00,Adocao,0.0,None,Animal Errante
59622,2018-05-23 12:49:45,Entrega de Ninhada,0,C1805548,"Isolamento, Gatos",2018-05-26 00:00:00,Lar Temporario,0.0,2018-07-02 00:00:00,Animal Errante
59622,2018-05-23 12:49:45,Entrega de Ninhada,0,C1805548,"Isolamento, Gatos",2018-07-03 00:00:00,Lar Temporario,0.0,2018-07-09 00:00:00,Animal Errante
59622,2018-05-23 12:49:45,Entrega de Ninhada,0,C1805548,"Isolamento, Gatos",2018-07-13 00:00:00,Lar Temporario,0.0,2018-07-31 00:00:00,Animal Errante
59623,2018-05-23 12:49:45,Entrega de Ninhada,0,C1805549,"Isolamento, Gatos",2018-05-26 00:00:00,Lar Temporario,0.0,2018-07-02 00:00:00,Animal Errante
59623,2018-05-23 12:49:45,Entrega de Ninhada,0,C1805549,"Isolamento, Gatos",2018-07-03 00:00:00,Lar Temporario,0.0,2018-07-09 00:00:00,Animal Errante
59623,2018-05-23 12:49:45,Entrega de Ninhada,0,C1805549,"Isolamento, Gatos",2018-07-13 00:00:00,Lar Temporario,0.0,2019-02-25 00:00:00,Animal Errante
59623,2018-05-23 12:49:45,Entrega de Ninhada,0,C1805549,"Isolamento, Gatos",2019-02-26 00:00:00,Adocao,0.0,None,Animal Errante
59624,2018-05-23 12:49:45,Entrega de Ninhada,0,C1805550,"Colonia Adotavel, Janela",2018-05-26 00:00:00,Lar Temporario,0.0,2018-07-02 00:00:00,Animal Errante
59624,2018-05-23 12:49:45,Entrega de Ninhada,0,C1805550,"Colonia Adotavel, Janela",2018-07-03 00:00:00,Lar Temporario,0.0,2018-07-16 00:00:00,Animal Errante
59624,2018-05-23 12:49:45,Entrega de Ninhada,0,C1805550,"Colonia Adotavel, Janela",2018-07-18 00:00:00,Lar Temporario,0.0,2018-08-15 00:00:00,Animal Errante
59624,2018-05-23 12:49:45,Entrega de Ninhada,0,C1805550,"Colonia Adotavel, Janela",2018-08-17 00:00:00,Adocao,0.0,None,Animal Errante
59625,2018-05-23 13:17:32,Animal Errante,0,C1805551,Recepcao,2018-06-02 00:00:00,Lar Temporario,0.0,2018-06-24 00:00:00,Animal Errante
59625,2018-05-23 13:17:32,Animal Errante,0,C1805551,Recepcao,2018-06-27 00:00:00,Lar Temporario,0.0,2018-07-25 00:00:00,Animal Errante
59625,2018-05-23 13:17:32,Animal Errante,0,C1805551,Recepcao,2018-08-01 00:00:00,Adocao,0.0,None,Animal Errante
59626,2018-05-23 14:45:20,Separacao / Divorcio,0,D1805551,Cães Adotaveis,2018-06-05 00:00:00,Adocao,0.0,None,Animal Errante
59627,2018-05-23 16:03:04,Animal Errante,0,D1805376,"Sala de Entrada, Caes",2018-05-23 00:00:00,Recuperado pelo Tutor,0.0,None,Animal Errante
59628,2018-05-23 16:27:01,Animal Errante,0,D1805377,Cães Adotaveis,2018-06-10 00:00:00,Adocao,0.0,None,Animal Errante
59630,2018-05-24 09:50:03,Animal Errante,0,D1805552,Cães Adotaveis,2018-06-01 00:00:00,Adocao,0.0,2018-06-29 00:00:00,Incompativel com Estilo de Vida do Tutor
59630,2018-05-24 09:50:03,Animal Errante,0,D1805552,Cães Adotaveis,2018-07-07 00:00:00,Adocao,0.0,None,Animal Errante
59632,2018-05-22 10:47:54,Nascido no Abrigo,0,C1805555,Sala de Gatos C,2018-05-26 00:00:00,Lar Temporario,0.0,2018-07-02 00:00:00,Animal Errante
59632,2018-05-22 10:47:54,Nascido no Abrigo,0,C1805555,Sala de Gatos C,2018-07-03 00:00:00,Lar Temporario,0.0,2018-07-08 00:00:00,Animal Errante
59633,2018-05-22 10:47:54,Nascido no Abrigo,0,C1805556,"Colonia Adotavel, Janela",2018-05-26 00:00:00,Lar Temporario,0.0,2018-07-02 00:00:00,Animal Errante
59633,2018-05-22 10:47:54,Nascido no Abrigo,0,C1805556,"Colonia Adotavel, Janela",2018-07-03 00:00:00,Lar Temporario,0.0,2018-07-16 00:00:00,Animal Errante
59633,2018-05-22 10:47:54,Nascido no Abrigo,0,C1805556,"Colonia Adotavel, Janela",2018-07-18 00:00:00,Lar Temporario,0.0,2018-08-15 00:00:00,Animal Errante
59633,2018-05-22 10:47:54,Nascido no Abrigo,0,C1805556,"Colonia Adotavel, Janela",2018-08-23 00:00:00,Adocao,0.0,None,Animal Errante
59634,2018-05-22 10:47:54,Nascido no Abrigo,0,C1805557,Sala de Gatos A,2018-05-26 00:00:00,Lar Temporario,0.0,2018-07-02 00:00:00,Animal Errante
59634,2018-05-22 10:47:54,Nascido no Abrigo,0,C1805557,Sala de Gatos A,2018-07-03 00:00:00,Lar Temporario,0.0,2018-07-16 00:00:00,Animal Errante
59634,2018-05-22 10:47:54,Nascido no Abrigo,0,C1805557,Sala de Gatos A,2018-07-18 00:00:00,Lar Temporario,0.0,None,Animal Errante
59635,2018-05-24 11:42:55,Animal Errante,0,C1805558,Sala de Gatos C,2018-06-08 00:00:00,Adocao,0.0,None,Animal Errante
59636,2018-05-24 12:29:38,Animal Errante,0,C1805559,"Gatos Adotaveis, Colonia Pequena",2018-06-23 00:00:00,Adocao,0.0,None,Animal Errante
59638,2018-05-24 13:49:42,Animal Errante,0,C1805378,"Gatos Adotaveis, Canis",2018-06-09 00:00:00,Adocao,0.0,None,Animal Errante
59639,2018-05-24 15:39:46,Animal Errante,0,C1805560,"Gatos Adotaveis, Colonia Grande",2018-06-27 00:00:00,Adocao,0.0,None,Animal Errante
59640,2018-05-25 11:32:37,Animal Errante,0,B1805561,"Sala de Entrada, Felinos",2018-05-26 00:00:00,Recuperado pelo Tutor,0.0,None,Animal Errante
59641,2018-05-25 12:40:31,Mudança,0,D1805553,Cães Adotaveis,2018-07-03 00:00:00,Adocao,0.0,None,Animal Errante
59642,2018-05-25 12:40:31,Mudança,0,D1805554,Cães Adotaveis,2018-06-07 00:00:00,Adocao,0.0,None,Animal Errante
59643,2018-05-25 14:12:41,Animal Errante,0,D1805562,"Sala de Entrada, Caes",2018-05-25 00:00:00,Recuperado pelo Tutor,0.0,None,Animal Errante
59644,2018-05-25 17:00:32,Animal Errante,0,D1805563,Sala de Caes A,2018-06-09 00:00:00,Adocao,0.0,2018-10-16 00:00:00,Incompativel com Outros Animais
59644,2018-05-25 17:00:32,Animal Errante,0,D1805563,Sala de Caes A,2018-11-11 00:00:00,Adocao,0.0,2018-11-13 00:00:00,Incompativel com Outros Animais
59644,2018-05-25 17:00:32,Animal Errante,0,D1805563,Sala de Caes A,2018-11-14 00:00:00,Adocao,0.0,None,Animal Errante
59645,2018-05-25 17:48:20,Abandonado,0,C1805561,"Gatos Adotaveis, Colonia de Vidro",2018-07-05 00:00:00,Adocao,0.0,None,Animal Errante
59646,2018-05-25 17:48:20,Abandonado,0,C1805562,"Gatos Adotaveis, Colonia de Vidro",2018-07-05 00:00:00,Adocao,0.0,None,Animal Errante
59647,2018-05-25 17:53:21,Nascido no Abrigo,0,C1805564,"Sala de Entrada, Caes",2018-05-21 00:00:00,Lar Temporario,0.0,2018-06-05 00:00:00,Animal Errante
59648,2018-05-25 18:18:15,Animal Errante,0,C1805565,Sala de Caes C,2018-05-29 00:00:00,Recuperado pelo Tutor,0.0,None,Animal Errante
59649,2018-05-25 18:51:27,Abandonado,0,C1805563,"Gatos Adotaveis, Colonia de Vidro",2018-08-20 00:00:00,Adocao,0.0,None,Animal Errante
59650,2018-05-25 18:51:27,Abandonado,0,C1805566,"Gatos Adotaveis, Colonia Grande",2018-09-04 00:00:00,Adocao,0.0,None,Animal Errante
59651,2018-05-25 18:51:27,Abandonado,0,C1805567,"Gatos Adotaveis, Colonia Grande",2018-09-04 00:00:00,Adocao,0.0,None,Animal Errante
59652,2018-05-25 18:51:27,Abandonado,0,C1805568,"Gatos Adotaveis, Colonia de Vidro",2018-06-29 00:00:00,Adocao,0.0,None,Animal Errante
59653,2018-05-26 12:06:08,Mudança,0,D1805569,Cães Adotaveis,2018-06-01 00:00:00,Adocao,0.0,None,Animal Errante
59654,2018-05-26 12:22:00,Incompativel com Estilo de Vida do Tutor,0,C1805570,Sala de Gatos B,2018-07-02 00:00:00,Adocao,0.0,None,Animal Errante
59655,2018-05-26 12:22:00,Incompativel com Estilo de Vida do Tutor,0,C1805571,Sala de Gatos B,2018-07-02 00:00:00,Adocao,0.0,None,Animal Errante
59658,2018-05-26 12:40:31,Mudança,0,D1805572,Cães Adotaveis,2018-07-07 00:00:00,Adocao,0.0,None,Animal Errante
59659,2018-05-26 12:40:31,Mudança,0,D1805573,Cães Adotaveis,2018-06-08 00:00:00,Adocao,0.0,2018-07-05 00:00:00,Incompativel com Estilo de Vida do Tutor
59659,2018-05-26 12:40:31,Mudança,0,D1805573,Cães Adotaveis,2018-07-27 00:00:00,Adocao,0.0,None,Animal Errante
59660,2018-05-26 13:11:58,Apoio Policial,0,C1805379,Sala de Gatos C,2018-05-29 00:00:00,Recuperado pelo Tutor,0.0,None,Animal Errante
59662,2018-05-26 13:38:06,Mudança,0,R1805574,Sala de Pequenos Animais,2018-05-31 00:00:00,Adocao,0.0,2018-07-06 00:00:00,Mordida
59662,2018-05-26 13:38:06,Mudança,0,R1805574,Sala de Pequenos Animais,2018-10-05 00:00:00,Lar Temporario,0.0,2018-11-19 00:00:00,Animal Errante
59662,2018-05-26 13:38:06,Mudança,0,R1805574,Sala de Pequenos Animais,2018-11-20 00:00:00,Adocao,0.0,None,Animal Errante
59665,2018-05-27 11:55:15,Animal Errante,0,D1805382,Cães Adotaveis,2018-06-01 00:00:00,Recuperado pelo Tutor,0.0,2018-07-12 00:00:00,Animal Errante
59665,2018-05-27 11:55:15,Animal Errante,0,D1805382,Cães Adotaveis,2018-07-28 00:00:00,Adocao,0.0,2018-09-11 00:00:00,Animal Errante
59665,2018-05-27 11:55:15,Animal Errante,0,D1805382,Cães Adotaveis,2018-09-11 00:00:00,Recuperado pelo Tutor,0.0,None,Animal Errante
59666,2018-05-27 12:55:10,Doente / Ferido,0,D1805383,Cães Adotaveis,2018-06-10 00:00:00,Adocao,0.0,None,Animal Errante
59667,2018-05-27 13:01:54,Animal Errante,0,C1805569,"Gatos Adotaveis, Colonia Grande",2018-07-03 00:00:00,Adocao,0.0,None,Animal Errante
59668,2018-05-27 13:04:15,Animal Errante,0,C1805694,"Gatos Adotaveis, Colonia Grande",2018-07-18 00:00:00,Adocao,0.0,None,Animal Errante
59669,2018-05-27 13:40:45,Animal Errante,0,C1805572,"Colonia Adotavel, Janela",2018-05-31 00:00:00,Lar Temporario,0.0,2018-06-26 00:00:00,Animal Errante
59669,2018-05-27 13:40:45,Animal Errante,0,C1805572,"Colonia Adotavel, Janela",2018-06-26 00:00:00,Adocao,0.0,None,Animal Errante
59670,2018-05-27 13:43:16,Animal Errante,0,C1805695,"Colonia Adotavel, Janela",2018-05-31 00:00:00,Lar Temporario,0.0,2018-06-26 00:00:00,Animal Errante
59670,2018-05-27 13:43:16,Animal Errante,0,C1805695,"Colonia Adotavel, Janela",2018-06-26 00:00:00,Adocao,0.0,None,Animal Errante
59671,2018-05-27 14:45:07,Animal Errante,0,C1805573,"Gatos Adotaveis, Canis",2018-06-13 00:00:00,Adocao,0.0,None,Animal Errante
59673,2018-05-28 07:43:20,Abandonado,0,C1805387,"Colonia Adotavel, Janela",2018-06-06 00:00:00,Adocao,0.0,None,Animal Errante
59675,2018-05-28 10:30:40,Doente / Ferido,0,C1805388,"Gatos Adotaveis, Colonia de Vidro",2018-08-17 00:00:00,Adocao,0.0,None,Animal Errante
59676,2018-05-28 16:51:45,Incapacidade Financeira,0,D1805575,Cães Adotaveis,2018-06-02 00:00:00,Lar Temporario,0.0,2018-06-12 00:00:00,Animal Errante
59676,2018-05-28 16:51:45,Incapacidade Financeira,0,D1805575,Cães Adotaveis,2018-06-12 00:00:00,Lar Temporario,0.0,2018-07-17 00:00:00,Animal Errante
59676,2018-05-28 16:51:45,Incapacidade Financeira,0,D1805575,Cães Adotaveis,2018-07-17 00:00:00,Lar Temporario,0.0,2018-07-30 00:00:00,Animal Errante
59676,2018-05-28 16:51:45,Incapacidade Financeira,0,D1805575,Cães Adotaveis,2018-08-03 00:00:00,Adocao,0.0,None,Animal Errante
59677,2018-05-28 17:02:57,Incapacidade Financeira,0,D1805576,Cães Adotaveis,2018-06-05 00:00:00,Adocao,0.0,2018-10-20 00:00:00,Incompativel com Estilo de Vida do Tutor
59677,2018-05-28 17:02:57,Incapacidade Financeira,0,D1805576,Cães Adotaveis,2018-10-22 00:00:00,Adocao,0.0,None,Animal Errante
59678,2018-05-28 17:08:01,Incapacidade Financeira,0,D1805577,Cães Adotaveis,2018-06-02 00:00:00,Adocao,0.0,None,Animal Errante
59679,2018-05-28 17:11:49,Incapacidade Financeira,0,D1805578,Cães Adotaveis,2018-06-01 00:00:00,Adocao,0.0,None,Animal Errante
59680,2018-05-28 17:14:59,Incapacidade Financeira,0,C1805579,Sala de Gatos C,2018-06-01 00:00:00,Adocao,0.0,None,Animal Errante
59682,2018-05-29 12:02:06,Animal Errante,0,D1805704,Cães Adotaveis,2018-06-05 00:00:00,Adocao,0.0,None,Animal Errante
59683,2018-05-29 12:26:33,Animal Errante,0,C1805574,Recepcao,2018-06-01 00:00:00,Lar Temporario,0.0,2018-06-24 00:00:00,Animal Errante
59683,2018-05-29 12:26:33,Animal Errante,0,C1805574,Recepcao,2018-06-27 00:00:00,Lar Temporario,0.0,2018-07-24 00:00:00,Animal Errante
59683,2018-05-29 12:26:33,Animal Errante,0,C1805574,Recepcao,2018-08-03 00:00:00,Adocao,0.0,None,Animal Errante
59684,2018-05-29 12:26:33,Animal Errante,0,C1805575,Sala de Gatos A,2018-06-01 00:00:00,Lar Temporario,0.0,2018-06-09 00:00:00,Animal Errante
59685,2018-05-29 12:58:45,Tutor Falecido,0,D1805390,Sala de Caes A,2018-05-30 00:00:00,Recuperado pelo Tutor,0.0,None,Animal Errante
59686,2018-05-29 13:55:13,Incapacidade Financeira,0,C1805580,"Sala de Entrada, Caes",2018-08-14 00:00:00,Furto,0.0,None,Animal Errante
59687,2018-05-29 14:00:09,Animal Errante,0,C1805576,"Gatos Adotaveis, Colonia Grande",2018-07-03 00:00:00,Adocao,0.0,None,Animal Errante
59688,2018-05-29 14:35:44,Mudança,0,C1805581,"Isolamento, Gatos",2018-07-03 00:00:00,Adocao,0.0,None,Animal Errante
59689,2018-05-29 15:22:25,Animal Errante,0,C1805577,"Gatos Adotaveis, Colonia Média",2018-05-30 00:00:00,Recuperado pelo Tutor,0.0,2018-05-30 00:00:00,Mudança
59689,2018-05-29 15:22:25,Animal Errante,0,C1805577,"Gatos Adotaveis, Colonia Média",2018-06-03 00:00:00,Adocao,0.0,None,Animal Errante
59691,2018-05-29 15:45:12,Animal Errante,0,D1805579,Sala de Caes D,2018-05-30 00:00:00,Recuperado pelo Tutor,0.0,2018-05-30 00:00:00,Mudança
59691,2018-05-29 15:45:12,Animal Errante,0,D1805579,Sala de Caes D,2018-07-06 00:00:00,Adocao,0.0,None,Animal Errante
59692,2018-05-29 16:09:15,Animal Errante,0,D1805580,Sala de Caes D,2018-05-29 00:00:00,Recuperado pelo Tutor,0.0,None,Animal Errante
59693,2018-05-29 16:09:15,Animal Errante,0,D1805581,Sala de Caes D,2018-05-29 00:00:00,Recuperado pelo Tutor,0.0,None,Animal Errante
59695,2018-05-29 18:52:28,Incompativel com Estilo de Vida do Tutor,0,D1805582,Cães Adotaveis,2018-06-22 00:00:00,Adocao,0.0,2018-07-03 00:00:00,Incompativel com Estilo de Vida do Tutor
59695,2018-05-29 18:52:28,Incompativel com Estilo de Vida do Tutor,0,D1805582,Cães Adotaveis,2018-07-13 00:00:00,Adocao,0.0,None,Animal Errante
59696,2018-05-30 11:05:35,Entrega de Ninhada,0,C1805583,"Gatos Adotaveis, Colonia Média",2018-05-30 00:00:00,Lar Temporario,0.0,2018-07-09 00:00:00,Animal Errante
59696,2018-05-30 11:05:35,Entrega de Ninhada,0,C1805583,"Gatos Adotaveis, Colonia Média",2018-07-21 00:00:00,Adocao,0.0,None,Animal Errante
59697,2018-05-30 11:05:35,Entrega de Ninhada,0,C1805584,"Gatos Adotaveis, Colonia Média",2018-05-30 00:00:00,Lar Temporario,0.0,2018-07-09 00:00:00,Animal Errante
59697,2018-05-30 11:05:35,Entrega de Ninhada,0,C1805584,"Gatos Adotaveis, Colonia Média",2018-07-13 00:00:00,Adocao,0.0,None,Animal Errante
59698,2018-05-30 11:05:35,Entrega de Ninhada,0,C1805585,Recepcao,2018-05-30 00:00:00,Lar Temporario,0.0,2018-07-17 00:00:00,Animal Errante
59698,2018-05-30 11:05:35,Entrega de Ninhada,0,C1805585,Recepcao,2018-07-20 00:00:00,Adocao,0.0,None,Animal Errante
59699,2018-05-30 11:05:35,Entrega de Ninhada,0,C1805586,Recepcao,2018-05-30 00:00:00,Lar Temporario,0.0,2018-07-17 00:00:00,Animal Errante
59699,2018-05-30 11:05:35,Entrega de Ninhada,0,C1805586,Recepcao,2018-07-21 00:00:00,Adocao,0.0,None,Animal Errante
